,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
141,Nilam Patel Bahushrut Foundation HSC & Above Students Scholarship 2025,"Hearing-impaired students in HSC, UG, PG level in Gujarat & Maharashtra",India,31-Aug-2025,"A scholarship assistance, prizes and awards","{'Apply online link': 'https://www.bahushrutfoundation.org/application-forms', 'Original website': 'http://www.bahushrutfoundation.org/', 'Latest scholarship link': 'https://www.bahushrutfoundation.org/_files/ugd/2d9701_3b59bdd4ed6547b68252d76b5b46d05b.pdf'}","Nilam Patel Bahushrut Foundation HSC & Above Students Scholarship 2025is an initiatve by the Nilam Patel Bahushrut Foundation (a public charitable trust) to support hearing-impaired students from Gujarat and Maharashtra. The selected students will receive scholarships, prizes and awards for higher studies.Source:Nilam Patel Bahushrut Foundation",npbf@bahushrutfoundation.org,265-2250157,"Nilam Patel Bahushrut Foundation
303, Aries Palms, Tower – B
5/6 Shobhana Nagar
Vasana Road, Vadodara - 390015
Gujarat, India
Email ID:
npbf@bahushrutfoundation.org, nilampatel62@gmail.com
Telephone Number:
(+91)-265-2250157",https://www.bahushrutfoundation.org/_files/ugd/2d9701_3b59bdd4ed6547b68252d76b5b46d05b.pdf,mixed
142,Nilam Patel Bahushrut Foundation SSC Students Scholarship 2025,Hearing impaired Class 10 passed students of Gujarat and Maharashtra,India,31-Aug-2025,"Scholarships, prizes and special awards","{'Latest scholarship link': 'https://www.bahushrutfoundation.org/_files/ugd/2d9701_341d13172de746fbb1167d265cc3eb11.pdf', 'Apply online link': 'https://www.bahushrutfoundation.org/application-forms', 'Original website': 'http://www.bahushrutfoundation.org/'}",Nilam Patel Bahushrut Foundation SSC Students Scholarship 2025 is an initiative of the Nilam Patel Bahushrut Foundation (a public charitable trust) to support hearing-impaired students from Gujarat and Maharashtra. This scholarship is available only to students who have passed the SSC level examination in 2025. The main objective of this program is to promote equal opportunities by awarding annual merit-based scholarships and prizes to deserving hearing-impaired students.Source:Nilam Patel Bahushrut Foundation,npbf@bahushrutfoundation.org,265-2250157,"Nilam Patel Bahushrut Foundation
303, Aries Palms, Tower – B
5/6 Shobhana Nagar
Vasana Road, Vadodara - 390015
Gujarat, India
Email ID:
npbf@bahushrutfoundation.org, nilampatel62@gmail.com
| Phone Number:
(+91)-265-2250157",https://www.bahushrutfoundation.org/_files/ugd/2d9701_341d13172de746fbb1167d265cc3eb11.pdf,mixed
143,Central Sanskrit University (CSU) Merit Scholarship 2025-26,Students studying Sanskrit/Pali/Prakrit as a main or optional subject,India,30-Sep-2025,"A monthly scholarship of up to ₹2,500 and other benefits","{'Apply online link': 'https://scholarship2025.sanskrit.ac.in/', 'Media Link': 'https://www.buddy4study.com/scholarship/central-sanskrit-university-csu-merit-scholarship-2025-26', 'Original website': 'https://www.sanskrit.nic.in/schemes/', 'Latest scholarship link': 'https://scholarship2025.sanskrit.ac.in/docs/Guidelines_English_2025.pdf', 'Others': 'https://www.sanskrit.nic.in/schemes/uploads/2025_04_02_Notification_sch.pdf'}","Central Sanskrit University (CSU) Merit Scholarship 2025-26 is an opportunity provided under the Central Schemes of Ministry of Education, Government of India, to students pursuing studies of the Sanskrit/Pali/Prakrit language as a main or optional subject. The scholarship aims to encourage and promote the use of Sanskrit. Selected students will receive a monthly scholarship of up to ₹2,500 and other benefits.Source:Central Sanskrit University",help.schemes@csu.co.in,Null,"Central Sanskrit University
Director (Central Schemes)
56-57, Institutional Area,
Janakpuri, New Delhi - 110058
Email ID:
help.schemes@csu.co.in
| Phone Number: (011)
28524993, 28524995, 28520979, 28520966",https://scholarship2025.sanskrit.ac.in/docs/Guidelines_English_2025.pdf,mixed
144,Dr. Reddy's Foundation Sashakt Scholarship 2025,"Female students applying for B.Sc. in Natural/Pure Sciences, B.Tech., or M.B.B.S. degree programmes",India,30-Oct-2025,"₹80,000 per year for 3 years","{'Apply online link': 'https://www.sashaktscholarship.org/how-to-apply/', 'Media Link': 'https://www.buddy4study.com/scholarship/sashakt-scholarship', 'Latest scholarship link': 'http://www.sashaktscholarship.org/aboutus/#the-sashakt-scholarship', 'Original website': 'https://www.sashaktscholarship.org/'}","Dr. Reddy's Foundation Sashakt Scholarship 2025 is an initiative of the Dr. Reddy's Foundation (NGO) that empowers female students in India who have passed Class 12 and are willing to pursue B.Sc. in Natural/Pure Sciences, B.Tech., or M.B.B.S. degree programmes in one of the specified institutions. The scholarship aims to encourage young women across India and provide an opportunity for female students, especially from rural India and low socio-economic backgrounds, to get access to quality education in some of India’s best science institutions by offering financial support and mentorship throughout their undergraduate studies. Selected scholars will receive a scholarship of ₹2,40,000 i.e.₹80,000 per annum for three years of study.Source:The Sashakt Scholarship",info@sashaktscholarship.org,Null,"Dr. Reddy's Foundation
6-3-655/12, Somajiguda,
Hyderabad - 500082
Email ID:
info@sashaktscholarship.org
|
Phone Number:
(+91 40) 48562041, 23319697",http://www.sashaktscholarship.org/aboutus/#the-sashakt-scholarship,monetary
145,Vahani Scholarship 2025-26,Class 12 students,India,01-Dec-2025,"Full tuition fees, stipend and other benefits","{'Apply online link': 'https://www.vahanischolarship.com/application-process', 'Original website': 'https://www.vahanischolarship.com/', 'Latest scholarship link': 'https://www.vahanischolarship.com/scholarship-programme'}","The Vahani Scholarship 2025-26 is an opportunity provided by the Vahani Group* to students of Class 12. This scholarship aims to help students from economically challenging backgrounds in India to continue their higher education. Selected students will receive full tuition fees, stipends and other benefits.*Vahani Scholarship is a non-profit organisation dedicated to empowering bright, underprivileged students from India by providing scholarships for them to attend top universities. The organisation selects exceptional students from Class 12 every year and aims to nurture future leaders who can inspire positive change in their communities.Source:Vahani Group",info@vahanischolarship.com,9999351969,"Vahani Scholarship
Head Office
C- 20, First Floor, Defence Colony
New Delhi - 110024
Email ID:
info@vahanischolarship.com
| Phone Number:
(+91) 9999351969",https://www.vahanischolarship.com/scholarship-programme,mixed
146,Plagiarism Search Scholarship 2025,Students pursuing studies in colleges/universities,India,20-Dec-2025,"A one-time scholarship of USD 1,000","{'Apply online link': 'https://plagiarismsearch.com/scholarship', 'Original website': 'https://plagiarismsearch.com/'}","Plagiarism Scearch Scholarship 2025-26 is an opportunity offered by Plagiarism Search, a highly-rated online plagiarism detector website. The scholarship targets students with good writing abilities who are currently enrolled or planning to enrol in a university or college in 2025. The selected candidates will receive a one-time scholarship of USD 1,000.Source:PlagiarismSearch",support@plagiarismsearch.com,Null,"PlagiarismSearch
System Technology Online Spain,
SL, Calle Pintor Perez Gil 2,
b.46 03540, Alicante, Spain
Email ID:
support@plagiarismsearch.com
| Phone Number:
1(888) 892-5809/502-0650",https://plagiarismsearch.com/,monetary
147,Vice-Chancellor’s International Excellence Scholarship for India 2025,Undergraduate or Postgraduate applicants,India,31-Dec-2025,"Scholarship up to NZD$15,000 towards tuition fees","{'Latest scholarship link': 'https://www.waikato.ac.nz/assets/Uploads/Study-with-us/Scholarships/Find-a-Scholarship/VCIES-India-2025.pdf', 'Original website': 'https://www.waikato.ac.nz/', 'Apply online link': 'https://www.waikato.ac.nz/study/scholarships/find-a-scholarship/vice-chancellors-international-excellence-scholarship-for-india/'}","Vice-Chancellor’s International Excellence Scholarship for India 2025 is an opportunity offered by the University of Waikato, New Zealand to provide financial assistance to students who are enrolled in undergraduate or postgraduate programmes. The selected candidates will a scholarship up to NZD15,000 (₹7,46,558 approximately) towards tuition fees. Successful recipients are also expected to become global ambassadors for the University of Waikato.Source:University of Waikato New Zealand",international@waikato.ac.nz,Null,"University of Waikato
Hillcrest, Hamilton 3216,
New Zealand
Email ID:
international@waikato.ac.nz
|
Contact Number
- (+64) 7807 9275",https://www.waikato.ac.nz/assets/Uploads/Study-with-us/Scholarships/Find-a-Scholarship/VCIES-India-2025.pdf,monetary
148,Ministry of Panchayati Raj (MoPR) Internship Scheme 2024,"Students enrolled in Undergraduate, Graduate, or Postgraduate degree programs, or Research Scholars pursuing Doctoral (Ph.D.) or Post-doctoral degree",India,31-Mar-2026,"A monthly stipend of ₹7,000 and other benefits","{'Original website': 'https://panchayat.gov.in/', 'Apply online link': 'https://serviceonline.gov.in/serviceLinkHome.html?serviceToken=YLJPO0wfYF&newLink=N&%3Ccsrf:token%20uri=%27serviceLinkHome.html%27/%3E'}","The Ministry of Panchayati Raj (MoPR) Internship Scheme 2024 is an opportunity offered by the Ministry of Panchayati Raj (MoPR) for undergraduate, graduate, postgraduate, doctoral, and postdoctoral students, as well as research scholars, to gain valuable experience. Interns will be placed within program divisions of the MoPR working on the Rashtriya Gram Swaraj Abhiyan (RGSA) initiative. They will be expected to utilise an evidence-based approach to conduct work related to various thematic interventions under the RGSA scheme. Selected candidates will receive a monthly stipend of ₹7,000 and a certificate of completion.Source:Ministry of Panchayat Raj",ap.nagar@gov.in,Null,"Ministry of Panchayati Raj
11th Floor, Jeevan Prakash Building
25, K. G. Marg
New Delhi - 110001
Email ID:
ap.nagar@gov.in",https://panchayat.gov.in/,mixed
149,Abel Visiting Scholarship 2025,Ph.D. degree holders in Mathematics,India,30-Apr-2026,"A one-time grant of up to $5,000 for a month & other benefits","{'Original website': 'https://www.mathunion.org/', 'Apply online link': 'https://www.mathunion.org/cdc/grants/research-travel-grants/abel-visiting-scholar-program'}","Abel Visiting Scholarship 2025 is an opportunity offered by the Commission for Developing Countries (CDC) of the International Mathematical Union (IMU)* and fully funded by the Abel Prize in Mathematics. This scholarship program is designed for post-doctoral mathematicians in the early stages of their careers. It provides funding for one-month research visits as collaborators at international institutions. Extensions are available based on requirements. Selected candidates will receive a grant of up to $5,000 for a month and other benefits.The International Mathematical Union (IMU)* is an international non-governmental and non-profit scientific organisation.Source:International Mathematical Union",grants@mathunion.org,30203 72430,"International Mathematical Union Secretariat
Hausvogteiplatz 11A
Berlin - 10117, Germany
Email ID:
grants@mathunion.org
|
Phone number:
(+49) 30203 72430",https://www.mathunion.org/,monetary
150,IISER Berhampur Post-Doctoral Research Fellowship (PDRF) 2025-26,Ph.D. degree holders,India,31-Dec-2026,"A stipend of up to ₹67,000 and other benefits","{'Latest scholarship link': 'https://www.iiserbpr.ac.in/webcontrol/uploads/job/ADVERTISEMENT_20240911181911_8603.pdf', 'Original website': 'https://www.iiserbpr.ac.in/', 'Apply online link': 'https://www.iiserbpr.ac.in/career/postdoc'}","IISER Berhampur Post Doctoral Research Fellowship (PDRF)2025-26 is an initiative by the Indian Institute of Science Education and Research, Berhampur (IISER Berhampur) for Post-Doctoral research fellowship in the Department of Biological Sciences, Chemical Sciences, Mathematical Sciences, Physical Sciences, Earth & Environmental Sciences and Computer Science. The selected applicants will receive a fellowship of up to ₹67,000 and other benefits.Source:IISER Berhampur",faculty_rec@iiserbpr.ac.in,+91 6802227707,"IISER Berhampur,
Government ITI Premises, NH-59
Engineering School Junction,
Berhampur, Dist.- Ganjam, Odisha-760010
Email ID:
faculty_rec@iiserbpr.ac.in |
Phone Number:
+91 6802227707",https://www.iiserbpr.ac.in/webcontrol/uploads/job/ADVERTISEMENT_20240911181911_8603.pdf,mixed
