,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
366,Islamic Development Bank ISDB Scholarship 2025-26,12 passed students in need of financial assistance,India,Closed,Monthly stipend and other benefits,"{'Latest scholarship link': 'https://www.isdb.org/sites/default/files/media/documents/2025-01/Booklet%20-%20SCHOLARSHIP%20PROGRAM%20FOR%20MUSLIM%20COMMUNITIES%20IN%20NON-MEMBER%20COUNTRIES%20%28SPMC%29.pdf', 'Apply online link': 'https://www.isdb.org/scholarships', 'Original website': 'https://www.isdb.org/'}",Islamic Development Bank ISDB Scholarship 2025-26 is an opportunity provided by the Islamic Development Bank. It aims to financially aid meritorious and young Muslim students to pursue undergraduate or first-degree studies and to train them as professionals dedicated to developing their communities and countries. Selected candidates will receive a monthly stipend and other benefits.Source:Islamic Development Bank,scholar@isdb.org,22332-2444,"Islamic Development Bank
8111 King Khaled St
Al Nuzlah Yamania
Unit 1 Jeddah 22332-2444
Kingdom of Saudi Arabia
Email ID:
scholar@isdb.org",https://www.isdb.org/,mixed
367,INSA Visiting Scientist Programme 2025,Scientists and faculty in any R&D organisation,India,Closed,"₹30,000 per month","{'Latest scholarship link': 'https://www.insaindia.res.in/', 'Original website': 'https://insaindia.res.in/', 'Apply online link': 'http://120.138.8.158:8080/insa-oap/resources/file/VSP_2025_Guidelines.pdf'}","INSA Visiting Scientist Programme 2025 is an initiative of the Indian National Science Academy (INSA) for scientist and faculty in any R&D organisation, including universities or affiliated colleges in India. The aim of this programme is to recognize and award capable scientists for further research work. The selected candidates will receive a consolidated maximum amount of ₹30,000 per month to cover their expenses related to boarding, lodging, travel, etc.Source:Indian National Science Academy (INSA)",sciprom@insa.nic.in,91-11-23235648,"The Executive Director
Indian National Science Academy
Bahadur Shah Zafar Marg
New Delhi-110 002
Email ID:
sciprom@insa.nic.in |
Fax Number:
91-11-23235648, 23231095",https://insaindia.res.in/,monetary
368,Newcastle University Vice-Chancellor’s Excellence Undergraduate Scholarship 2025,Undergraduate applicants,United Kingdom,Closed,50% of tuition fees,"{'Original website': 'https://www.ncl.ac.uk', 'Latest scholarship link': 'https://www.ncl.ac.uk/undergraduate/fees-funding/scholarships-bursaries/vc-excellence-india/', 'Apply online link': 'https://www.ncl.ac.uk/undergraduate/fees-funding/scholarships-bursaries/vc-excellence/', 'Others': 'https://www.ncl.ac.uk/mediav8/postgraduate/files/funding/central/VCES-UG-50-25-26-Regulations-v3_compressed.pdf'}",Newcastle University Vice Chancellor's Excellence Undergraduate Scholarship 2025 is an initiative of Newcastle University for students who wish to study full-time undergraduate courses at the Newcastle University. This scholarship offers 30 awards for outstanding UG applicants from India. The selected students will receive scholarships of 50% of tuition fees.Source:Newcastle University,scholarship.applications@newcastle.ac.uk,191 208 8107,"Newcastle University
NE1 7RU, United Kingdom
United Kingdom
Email ID:
scholarship.applications@newcastle.ac.uk |
PhoneNumber:
(+44) 191 208 8107/5537",https://www.ncl.ac.uk,tuition_waiver
369,The Singapore International Pre-Graduate Award (SIPGA) 2025,Students pursuing Bachelor’s or Master’s degrees,All,Closed,"A monthly stipend of S$2,000 (approx. ₹1,71,675)","{'Latest scholarship link': 'https://www.a-star.edu.sg/Scholarships/for-undergraduate-studies/singapore-international-pre-graduate-award-sipga', 'Original website': 'https://www.a-star.edu.sg/', 'Apply online link': 'https://www.a-star.edu.sg/Scholarships/for-undergraduate-studies/singapore-international-pre-graduate-award-sipga'}","The Singapore International Pre-Graduate Award (SIPGA) 2025 is an initiative by the Agency for Science, Technology and Research (A-STAR) for students pursuing Bachelor’s or Master’s degrees. This award aims to support short-term research attachments for top international students at A*STAR, giving them the unique opportunity to experience the vibrant scientific environment in A*STAR Research Institutes and Consortia, and work with distinguished and world-renowned researchers. The selected students will receive a monthly stipend of S$2,000 (approx. ₹1,71,675).The Agency for Science, Technology and Research (A*STAR) is Singapore's lead government agency dedicated to fostering world-class scientific research and talent for a vibrant knowledge-based economy.Source:A STAR Portal",singa_enquiries@hq.a-star.edu.sg,Null,"Agency for Science, Technology And Research (A-STAR)
1 Fusionopolis Way,
#20-10 Connexis North Tower,
Singapore 138632
Email ID:
singa_enquiries@hq.a-star.edu.sg |
Phone Number:
(65) 6826 6111",https://www.a-star.edu.sg/,monetary
370,"Mahatma Jyothiba Phule Overseas Vidya Nidhi Scholarship, Telangana 2024-25","Students pursuing UG, PG and Ph.D. level courses",India,Closed,"Up to ₹20,00,000 and other benefits","{'Others': 'https://telanganaepass.cgg.gov.in/downloads/documents_to_bring_cer_verification.pdf', 'Apply online link': 'https://telanganaepass.cgg.gov.in/OverseasLinks.do', 'Original website': 'https://telanganaepass.cgg.gov.in/'}","Mahatma Jyothiba Phule Overseas Vidya Nidhi Scholarship, Telangana 2024-25 is an initiative by the Backward Classes Welfare Department, Government of Telangana, for BC and EBC category students who want to pursue UG, PG, and Ph.D. level courses abroad. The selected candidates will receive a scholarship of up to ₹20,00,000 or as mentioned in the admission letter (whichever is less). Additionally, students will receive one-way flight tickets (economy class) and visa charges.Source:TelanganaEpass",help.telanganaepass@cgg.gov.in,Null,"Project Monitoring Unit
SPIU, Ground Floor
Damodaram Sanjeevaiah Sankshema Bhavan (DSS Bhavan)
Opposite Chacha Nehru Park
Masab Tank, Hyderabad
Email ID
- help.telanganaepass@cgg.gov.in |
Phone Number
- (040) -23390228",https://telanganaepass.cgg.gov.in/,mixed
371,University of Kent India Women in Leadership Scholarship 2025,Female students enrolled for PG course at Kent university,India,Closed,50% of the tuition fees for one year of study,"{'Apply online link': 'https://www.kent.ac.uk/scholarships/search/FNADIWILS001', 'Latest scholarship link': 'https://www.kent.ac.uk/scholarships/search/FNADIWILS001', 'Original website': 'https://www.kent.ac.uk/'}",University of Kent India Women in Leadership Scholarship 2025 is an opportunity offered by the University of Kent to female applicants who have received a conditional offer to pursue a postgraduate course at the university. The selected candidates will receive 50% of the tuition fees for one year of study.Source:University of Kent,scholarships@kent.ac.uk,1227 764000,"University of Kent
Canterbury, Kent, England,
CT2 7NZ
Email ID:
scholarships@kent.ac.uk  |
Telephone Number:
(+44) (0)1227 764000",https://www.kent.ac.uk/,tuition_waiver
372,IIT Dharwad Summer Internship Program 2025,Students enrolled in higher studies,India,Closed,Certificate and accommodation,"{'Apply online link': 'https://www.iitdh.ac.in/summer-internship-program-2025', 'Original website': 'https://www.iitdh.ac.in/'}",IIT Dharwad Summer Internship Program 2025 is an opportunity offered by the Indian Institute of Technology Dharwad. The internship is meant for students pursuing graduate and postgraduate studies in certain fields. Selected candidates will receive a certificate and accommodation facilities.Source:IIT Dharwad,cdc.office@iitdh.ac.in,Null,"Indian Institute of Technology Dharwad
Permanent Campus, Chikkamalligawad
Dharwad - 580 011, Karnataka
Bharat (India)
Email ID:
cdc.office@iitdh.ac.in",https://www.iitdh.ac.in/,mixed
373,The University of Sydney Vice-Chancellor's International Scholarships Scheme 2025,Students pursuing a bachelor’s or coursework master’s degree at University of Sydney,Australia,Closed,"Up to $40,000 (approximately ₹34,27,090) for one year","{'Apply online link': 'https://www.sydney.edu.au/scholarships/e/vice-chancellor-international-scholarships-scheme.html', 'Latest scholarship link': 'https://www.sydney.edu.au/scholarships/e/vice-chancellor-international-scholarships-scheme.html', 'Original website': 'https://www.sydney.edu.au'}","The University of Sydney Vice-Chancellor's International Scholarships Scheme 2025 is an initiative by the University of Sydney to encourage international meritorious students. This scholarship aims to support high-achieving international students to pursue a bachelor’s or a coursework master’s degree at the University of Sydney. The selected applicants will receive an amount of up to $40,000 (₹34,27,090) for one year in two equal installments per semester.Source:University of Sydney",Null,+61 2 8627 1444,"The University of Sydney,
NSW 2006,
Australia
Phone No:
+61 2 8627 1444",https://www.sydney.edu.au,monetary
374,IIIT Delhi Summer Internships 2025,Students pursuing B.Tech. from IIIT Delhi,Null,Closed,"A monthly stipend of ₹5,000","{'Apply online link': 'https://www.iiitd.ac.in/placement/summer-internships', 'Latest scholarship link': 'https://www.iiitd.ac.in/placement/internships', 'Original website': 'https://www.iiitd.ac.in/'}","IIIT Delhi Summer Internships 2025 is an opportunity offered by the Indraprastha Institute of Information Technology Delhi to students pursuing  B.Tech. from the university. This internship is a 6 to 8 weeks program that allows students to learn the skills. Selected candidates will receive a monthly stipend of ₹5,000.Source:IIIT Delhi",info@iiitd.ac.in,+91 - 011 6903 1300,"Indraprastha Institute of Information Technology
Delhi Okhla Industrial Estate, Phase III
(Near Govind Puri Metro Station)
New Delhi, India - 110020
Email ID:
info@iiitd.ac.in |
Phone Number:
+91 - 011 6903 1300, +91-011-26907400-7404",https://www.iiitd.ac.in/,monetary
375,IIT Mandi Summer Internship 2025,B.E./B.Tech. and PG level students,Null,Closed,"A monthly stipend of ₹10,000","{'Original website': 'https://www.iitmandi.ac.in/', 'Apply online link': 'https://www.iitmandi.ac.in/internships', 'Latest scholarship link': 'https://www.iitmandi.ac.in/pdf/brochure%20Summer_Internship_2025.pdf', 'Others': 'https://www.iitmandi.ac.in/pdf/Final_internshhip_Poster2025..jpg'}","IIT Mandi Summer Internship 2025 is offered by the Indian Institute of Technology Mandi to students pursuing undergraduate and postgraduate studies in Engineering. This is a one- to two-month residential programme with hands-on research training. The selected students will receive a monthly scholarship of ₹10,000 and other benefits.Source:IIT Mandi",registrar@iitmandi.ac.in,+91-1905-267015,"IIT Mandi
Kamand,
Himachal Pradesh(175005)
Email ID:
registrar@iitmandi.ac.in |
Phone Number:
+91-1905-267015",https://www.iitmandi.ac.in/,monetary
376,NESAC Student Internship 2025,"Students pursuing UG, PG or PhD degree",Null,Closed,A certificate of appreciation,"{'Original website': 'https://nesac.gov.in/', 'Apply online link': 'https://nesac.gov.in/outreach/', 'Latest scholarship link': 'https://nesac.gov.in/outreach/'}","NESAC Student Internship 2025 is an opportunity offered by the North Eastern Space Applications Centre (NESAC), Department of Space, Government of India, to students pursuing UG, PG or Ph.D. from a recognised university/institution in India or abroad. This is a two-week regular training course on Remote Sensing and GIS technology. The selected candidates will receive a certificate of appreciation upon the completion of the internship.Source:North Eastern Space Applications Centre",director@nesac.gov.in,+91 364 2570139,"North Eastern Space Applications Centre (NESAC),
Department of Space, Government of India,
Umiam -793103
Meghalaya
Email ID:
director@nesac.gov.in |
Phone Number:
+91 364 2570139",https://nesac.gov.in/,non_monetary
377,IIIT Vadodara Research Internship 2025,Non-IIIT Vadodara students pursuing at B.Tech. courses,Null,Closed,Mentorship and other benefits,"{'Latest scholarship link': 'https://iiitvadodara.ac.in/internship.php', 'Apply online link': 'https://iiitvadodara.ac.in/internship.php', 'Original website': 'https://iiitvadodara.ac.in'}","IIIT Vadodara Research Internship 2025 is offered by the Indian Institute of Information Technology Vadodara to students studying at the B.Tech. level. This internship offers an opportunity for non-IIIT Vadodara students, enabling them to engage in short-term academic and project work. The selected students will receive mentorship under the guidance of the esteemed faculty.Source:IIIT Vadodara",administration@iiitvadodara.ac.in,+91-79-29750281,"Indian Institute of Information Technology Vadodara
C/O Block No. 9
Government Engineering College
Sector-28, Gandhinagar
Gujarat - 382028
Email ID:
administration@iiitvadodara.ac.in, internship@iiitvadodara.ac.in |
Phone Number:
+91-79-29750281, +91- 8849303883",https://iiitvadodara.ac.in,mixed
